date,item,Price,item_count
2019-07-27,Soup,8.46,8
2019-07-27,Pizza,6.99,16
2019-07-27,Taco,2.26,24
2019-07-27,Sushi,8.49,15
2019-07-27,Coffee,5.43,13
2019-07-27,Burger,13.42,18
2019-07-27,Special_5_A,16.62,17
2019-07-27,Soup,5.03,16
2019-07-27,Juice,7.6,13
2019-07-27,Special_6_A,10.29,9
2019-07-27,Pasta,6.15,7
2019-07-27,Pizza,12.51,10
2019-07-28,Sushi,7.59,17
2019-07-28,Burger,7.28,8
2019-07-28,Special_1_A,9.37,14
2019-07-28,Pasta,7.37,11
2019-07-28,Special_2_A,6.72,20
2019-07-28,Sandwich,10.15,10
2019-07-28,Taco,11.6,23
2019-07-28,Pasta,9.79,16
2019-07-28,Coffee,9.08,31
2019-07-28,Juice,8.67,11
2019-07-28,Soup,4.67,12
2019-07-28,Special_3_A,5.59,18
2019-07-28,Coffee,9.69,11
2019-07-28,Pizza,8.42,10
2019-07-28,Sushi,9.47,13
2019-07-28,Taco,2.13,13
2019-07-28,Pasta,6.15,22
2019-07-28,Soup,10.18,19
2019-07-28,Salad,5.38,12
2019-07-28,Salad,6.0,15
2019-07-28,Sandwich,12.57,11
2019-07-28,Burger,12.76,21
2019-07-28,Juice,9.75,10
2019-07-28,Coffee,4.85,15
2019-07-28,Special_5_B,3.27,8
2019-07-28,Special_5_A,15.06,4
2019-07-28,Taco,5.46,14
2019-07-28,Special_6_A,10.05,16
2019-07-28,Salad,4.96,8
2019-07-28,Pasta,6.07,9
2019-07-28,Taco,10.56,17
2019-07-29,Pizza,6.51,8
2019-07-29,Soup,12.57,9
2019-07-29,Burger,7.86,9
2019-07-29,Sandwich,12.54,19
2019-07-29,Special_2_A,6.69,23
2019-07-29,Coffee,11.02,18
2019-07-29,Sandwich,10.7,5
2019-07-29,Taco,12.03,22
2019-07-29,Salad,8.17,6
2019-07-29,Sushi,12.13,17
2019-07-29,Pizza,9.37,19
2019-07-29,Juice,8.19,7
2019-07-29,Taco,7.34,20
2019-07-29,Special_3_B,9.87,7
2019-07-29,Salad,10.08,13
2019-07-29,Special_3_A,5.51,9
2019-07-29,Sushi,10.18,6
2019-07-29,Juice,9.69,13
2019-07-29,Pasta,7.16,12
2019-07-29,Burger,6.73,11
2019-07-29,Coffee,10.09,15
2019-07-29,Soup,9.43,10
2019-07-29,Pizza,7.61,7
2019-07-29,Sandwich,4.0,8
2019-07-29,Special_4_A,10.11,16
2019-07-29,Sushi,8.3,12
2019-07-29,Salad,6.64,5
2019-07-29,Pasta,5.75,13
2019-07-29,Special_4_B,10.76,12
2019-07-29,Salad,6.06,8
2019-07-29,Coffee,6.69,13
2019-07-29,Burger,11.73,15
2019-07-29,Special_5_B,3.28,11
2019-07-29,Taco,5.64,13
2019-07-29,Soup,4.82,19
2019-07-29,Sushi,14.11,5
2019-07-29,Pasta,5.58,6
2019-07-29,Sushi,3.1,17
2019-07-29,Salad,6.35,8
2019-07-29,Taco,11.2,21
2019-07-30,Soup,11.1,14
2019-07-30,Pasta,7.95,14
2019-07-30,Special_1_B,8.23,10
2019-07-30,Pizza,8.02,13
2019-07-30,Burger,8.72,11
2019-07-30,Special_1_A,7.63,5
2019-07-30,Sandwich,12.34,16
2019-07-30,Coffee,10.06,16
2019-07-30,Taco,13.46,12
2019-07-30,Burger,5.82,18
2019-07-30,Sushi,13.62,11
2019-07-30,Pizza,9.38,20
2019-07-30,Pasta,9.11,16
2019-07-30,Sandwich,9.44,9
2019-07-30,Special_2_A,6.29,13
2019-07-30,Salad,9.67,4
2019-07-30,Salad,10.07,10
2019-07-30,Special_3_B,9.54,3
2019-07-30,Burger,5.53,9
2019-07-30,Coffee,9.77,14
2019-07-30,Taco,2.28,8
2019-07-30,Pizza,9.42,25
2019-07-30,Special_4_B,10.8,7
2019-07-30,Pasta,6.52,18
2019-07-30,Salad,6.42,5
2019-07-30,Soup,10.98,11
2019-07-30,Special_4_A,7.53,8
2019-07-30,Juice,8.15,10
2019-07-30,Sandwich,14.97,15
2019-07-30,Soup,4.5,9
2019-07-30,Special_5_A,16.11,13
2019-07-30,Pasta,7.14,12
2019-07-30,Salad,5.89,7
2019-07-30,Coffee,6.68,9
2019-07-30,Sushi,11.67,16
2019-07-30,Taco,11.47,11
2019-07-30,Coffee,9.42,8
2019-07-30,Pizza,13.49,8
2019-07-30,Special_6_B,12.18,14
2019-07-31,Soup,10.58,12
2019-07-31,Special_1_B,6.94,12
2019-07-31,Pizza,6.41,8
2019-07-31,Juice,7.9,8
2019-07-31,Sandwich,12.09,17
2019-07-31,Special_1_A,8.05,12
2019-07-31,Burger,7.34,5
2019-07-31,Sushi,7.89,16
2019-07-31,Pasta,7.16,13
2019-07-31,Juice,7.7,11
2019-07-31,Taco,11.94,15
2019-07-31,Sandwich,10.04,10
2019-07-31,Special_2_B,13.14,9
2019-07-31,Salad,9.89,8
2019-07-31,Soup,9.78,6
2019-07-31,Burger,5.34,11
2019-07-31,Pasta,10.02,7
2019-07-31,Sushi,11.32,12
2019-07-31,Taco,8.07,16
2019-07-31,Soup,4.6,12
2019-07-31,Salad,9.61,13
2019-07-31,Special_3_B,9.89,3
2019-07-31,Juice,9.64,8
2019-07-31,Burger,6.69,10
2019-07-31,Pasta,7.75,16
2019-07-31,Coffee,10.04,10
2019-07-31,Sushi,9.77,15
2019-07-31,Salad,6.71,10
2019-07-31,Special_4_B,11.47,11
2019-07-31,Sushi,10.89,10
2019-07-31,Pasta,6.3,13
2019-07-31,Special_4_A,8.7,18
2019-07-31,Taco,2.36,20
2019-07-31,Pizza,8.52,12
2019-07-31,Sandwich,3.74,11
2019-07-31,Soup,7.93,14
2019-07-31,Soup,4.63,20
2019-07-31,Burger,11.54,10
2019-07-31,Coffee,5.48,14
2019-07-31,Sandwich,13.35,14
2019-07-31,Sushi,3.46,22
2019-07-31,Special_6_A,10.45,14
2019-07-31,Special_6_B,10.87,12
2019-07-31,Pizza,14.36,8
2019-07-31,Taco,11.38,15
2019-08-01,Special_1_A,8.03,15
2019-08-01,Juice,6.96,27
2019-08-01,Sandwich,11.38,17
2019-08-01,Sushi,7.82,16
2019-08-01,Pizza,10.1,16
2019-08-01,Juice,7.85,7
2019-08-01,Salad,9.36,5
2019-08-01,Coffee,9.71,25
2019-08-01,Sandwich,10.0,8
2019-08-01,Coffee,9.98,20
2019-08-01,Burger,6.23,14
2019-08-01,Sushi,8.69,15
2019-08-01,Salad,9.12,13
2019-08-01,Pasta,6.31,11
2019-08-01,Special_4_A,8.93,12
2019-08-01,Special_4_B,9.52,14
2019-08-01,Soup,9.38,10
2019-08-01,Pizza,8.74,13
2019-08-01,Pasta,6.47,6
2019-08-01,Coffee,5.11,8
2019-08-01,Juice,8.66,11
2019-08-01,Special_5_B,3.28,7
2019-08-01,Taco,5.88,13
2019-08-01,Sushi,14.67,18
2019-08-01,Burger,11.71,18
2019-08-01,Taco,13.94,15
2019-08-01,Coffee,10.67,8
2019-08-01,Sushi,3.66,20
2019-08-01,Juice,5.87,6
2019-08-01,Special_6_B,11.79,17
2019-08-02,Special_1_B,7.1,8
2019-08-02,Pizza,6.46,19
2019-08-02,Special_1_A,8.67,13
2019-08-02,Sandwich,10.88,18
2019-08-02,Juice,8.18,12
2019-08-02,Soup,11.47,15
2019-08-02,Burger,7.09,10
2019-08-02,Juice,8.33,7
2019-08-02,Taco,11.12,15
2019-08-02,Coffee,11.21,15
2019-08-02,Special_2_A,5.53,16
2019-08-02,Sushi,11.1,27
2019-08-02,Sandwich,9.82,9
2019-08-02,Pasta,8.82,14
2019-08-02,Taco,7.62,19
2019-08-02,Juice,9.11,7
2019-08-02,Sushi,10.06,11
2019-08-02,Burger,6.13,17
2019-08-02,Special_3_B,8.64,2
2019-08-02,Pasta,6.17,15
2019-08-02,Soup,4.4,9
2019-08-02,Salad,4.94,7
2019-08-02,Sushi,9.31,12
2019-08-02,Soup,9.97,9
2019-08-02,Pizza,8.13,9
2019-08-02,Pasta,6.29,24
2019-08-02,Sandwich,3.51,5
2019-08-02,Special_4_A,8.64,15
2019-08-02,Special_4_B,10.68,8
2019-08-02,Taco,2.14,16
2019-08-02,Juice,10.95,9
2019-08-02,Soup,4.06,11
2019-08-02,Salad,6.42,14
2019-08-02,Pasta,7.01,18
2019-08-02,Special_6_A,8.64,12
2019-08-02,Coffee,10.41,6
2019-08-02,Taco,10.77,16
2019-08-02,Juice,7.23,14
2019-08-02,Sushi,3.36,25
2019-08-02,Salad,6.13,9
2019-08-03,Special_1_B,7.06,8
2019-08-03,Pasta,6.91,19
2019-08-03,Soup,12.5,14
2019-08-03,Burger,7.21,14
2019-08-03,Sushi,7.35,23
2019-08-03,Sandwich,10.9,16
2019-08-03,Special_1_A,8.87,17
2019-08-03,Juice,7.04,11
2019-08-03,Pizza,7.15,10
2019-08-03,Juice,6.8,10
2019-08-03,Taco,11.92,23
2019-08-03,Soup,9.51,8
2019-08-03,Sushi,9.77,22
2019-08-03,Sandwich,10.96,9
2019-08-03,Soup,4.51,13
2019-08-03,Juice,8.61,12
2019-08-03,Burger,7.49,8
2019-08-03,Salad,9.4,12
2019-08-03,Special_3_B,10.31,7
2019-08-03,Sushi,10.98,9
2019-08-03,Special_3_A,5.86,18
2019-08-03,Taco,7.73,19
2019-08-03,Coffee,10.69,14
2019-08-03,Pasta,6.56,27
2019-08-03,Special_4_B,10.0,19
2019-08-03,Soup,9.66,14
2019-08-03,Sushi,8.23,11
2019-08-03,Taco,2.26,18
2019-08-03,Pasta,6.78,14
2019-08-03,Juice,9.29,15
2019-08-03,Special_5_B,3.2,24
2019-08-03,Special_5_A,17.46,11
2019-08-03,Soup,4.92,16
2019-08-03,Coffee,10.9,13
2019-08-03,Taco,9.39,20
2019-08-03,Salad,4.1,6
2019-08-03,Special_6_A,9.81,17
2019-08-03,Juice,6.0,8
2019-08-03,Pizza,14.66,8
2019-08-03,Sushi,3.41,25
2019-08-04,Soup,10.58,24
2019-08-04,Pizza,7.82,11
2019-08-04,Special_1_B,8.0,17
2019-08-04,Juice,6.87,13
2019-08-04,Burger,7.27,11
2019-08-04,Sandwich,11.16,19
2019-08-04,Special_1_A,8.07,12
2019-08-04,Pasta,7.28,21
2019-08-04,Sushi,8.27,23
2019-08-04,Special_2_A,6.87,19
2019-08-04,Salad,9.19,9
2019-08-04,Pizza,9.55,22
2019-08-04,Sushi,12.66,21
2019-08-04,Juice,8.19,9
2019-08-04,Pasta,8.36,24
2019-08-04,Soup,8.57,20
2019-08-04,Coffee,8.92,24
2019-08-04,Sushi,11.11,16
2019-08-04,Juice,6.74,14
2019-08-04,Special_3_A,5.47,18
2019-08-04,Taco,9.12,21
2019-08-04,Soup,9.57,10
2019-08-04,Special_4_A,9.3,13
2019-08-04,Salad,6.76,9
2019-08-04,Sushi,8.52,16
2019-08-04,Taco,2.03,19
2019-08-04,Sandwich,3.81,19
2019-08-04,Pizza,9.45,10
2019-08-04,Pasta,6.11,29
2019-08-04,Special_4_B,11.05,13
2019-08-04,Burger,10.46,21
2019-08-04,Sandwich,11.08,29
2019-08-04,Juice,9.77,13
2019-08-04,Coffee,6.09,14
2019-08-04,Soup,4.87,24
2019-08-04,Sushi,13.23,19
2019-08-04,Taco,11.32,20
2019-08-04,Special_6_B,12.56,18
2019-08-04,Special_6_A,9.18,14
2019-08-04,Coffee,10.42,12
2019-08-04,Pasta,5.58,6
2019-08-04,Pizza,12.82,9
2019-08-04,Juice,6.22,16
2019-08-04,Salad,5.75,5
2019-08-05,Sandwich,11.62,19
2019-08-05,Special_1_A,8.89,10
2019-08-05,Burger,8.31,13
2019-08-05,Pizza,6.83,13
2019-08-05,Juice,7.69,11
2019-08-05,Sushi,8.15,10
2019-08-05,Pasta,6.99,14
2019-08-05,Special_1_B,8.49,7
2019-08-05,Soup,12.87,13
2019-08-05,Special_2_A,6.42,17
2019-08-05,Juice,8.0,10
2019-08-05,Salad,8.29,7
2019-08-05,Taco,11.41,14
2019-08-05,Pasta,9.72,18
2019-08-05,Sandwich,10.9,9
2019-08-05,Special_2_B,10.84,9
2019-08-05,Special_3_A,5.89,15
2019-08-05,Special_3_B,9.39,11
2019-08-05,Coffee,10.46,10
2019-08-05,Burger,7.58,13
2019-08-05,Soup,4.68,7
2019-08-05,Taco,9.51,13
2019-08-05,Juice,8.49,11
2019-08-05,Salad,10.84,15
2019-08-05,Pasta,5.7,14
2019-08-05,Special_4_B,9.4,4
2019-08-05,Soup,10.38,9
2019-08-05,Taco,2.27,18
2019-08-05,Special_4_A,7.87,15
2019-08-05,Sandwich,13.41,17
2019-08-05,Taco,6.43,10
2019-08-05,Sushi,12.9,12
2019-08-05,Salad,5.14,12
2019-08-05,Pasta,6.53,13
2019-08-05,Burger,11.21,10
2019-08-05,Special_5_A,15.71,5
2019-08-05,Juice,8.11,14
2019-08-05,Special_5_B,3.05,16
2019-08-05,Special_6_B,10.76,13
2019-08-05,Special_6_A,9.72,8
2019-08-05,Juice,6.73,9
2019-08-05,Taco,10.92,23
2019-08-05,Pizza,14.38,8
2019-08-05,Coffee,11.92,13
2019-08-05,Sushi,3.81,19
2019-08-06,Soup,11.99,11
2019-08-06,Juice,8.64,7
2019-08-06,Special_1_B,7.22,18
2019-08-06,Burger,7.99,9
2019-08-06,Sandwich,10.93,13
2019-08-06,Pizza,6.29,14
2019-08-06,Sushi,6.54,10
2019-08-06,Special_1_A,8.62,14
2019-08-06,Pasta,7.18,9
2019-08-06,Pasta,10.06,13
2019-08-06,Pizza,10.12,21
2019-08-06,Coffee,8.3,14
2019-08-06,Sushi,10.79,18
2019-08-06,Sandwich,10.93,6
2019-08-06,Taco,13.08,11
2019-08-06,Special_2_B,11.31,9
2019-08-06,Juice,7.66,9
2019-08-06,Special_2_A,7.59,17
2019-08-06,Coffee,9.23,14
2019-08-06,Soup,4.85,13
2019-08-06,Sushi,11.13,4
2019-08-06,Special_3_B,8.36,5
2019-08-06,Special_3_A,6.48,6
2019-08-06,Burger,6.66,14
2019-08-06,Juice,7.51,7
2019-08-06,Salad,5.71,10
2019-08-06,Taco,2.67,13
2019-08-06,Soup,10.82,4
2019-08-06,Pasta,6.59,17
2019-08-06,Pizza,7.45,14
2019-08-06,Special_4_B,9.77,11
2019-08-06,Sushi,10.02,8
2019-08-06,Sandwich,3.5,9
2019-08-06,Sandwich,14.4,19
2019-08-06,Sushi,14.41,5
2019-08-06,Pasta,6.34,19
2019-08-06,Burger,14.41,8
2019-08-06,Special_5_B,2.98,11
2019-08-06,Coffee,5.76,11
2019-08-06,Juice,8.05,10
2019-08-06,Juice,6.01,16
2019-08-06,Special_6_A,10.43,20
2019-08-06,Special_6_B,12.42,11
2019-08-06,Pizza,13.79,15
2019-08-06,Pasta,5.85,9
2019-08-06,Sushi,3.75,24
2019-08-06,Salad,5.07,4
2019-08-06,Taco,9.9,11
2019-08-06,Coffee,11.63,10
2019-08-07,Burger,8.61,8
2019-08-07,Pizza,7.56,17
2019-08-07,Sushi,7.06,16
2019-08-07,Soup,12.34,7
2019-08-07,Juice,8.42,21
2019-08-07,Sandwich,11.25,17
2019-08-07,Salad,9.59,7
2019-08-07,Taco,10.72,10
2019-08-07,Pizza,10.19,17
2019-08-07,Special_2_A,7.96,9
2019-08-07,Special_2_B,12.65,9
2019-08-07,Sushi,11.54,19
2019-08-07,Pasta,8.41,9
2019-08-07,Sandwich,10.18,10
2019-08-07,Burger,5.82,9
2019-08-07,Soup,4.13,6
2019-08-07,Sushi,10.35,11
2019-08-07,Coffee,8.59,17
2019-08-07,Juice,8.23,5
2019-08-07,Salad,10.11,11
2019-08-07,Special_3_B,9.7,4
2019-08-07,Special_3_A,6.45,12
2019-08-07,Sushi,9.01,8
2019-08-07,Soup,8.72,17
2019-08-07,Pasta,6.08,13
2019-08-07,Taco,2.27,17
2019-08-07,Burger,14.1,14
2019-08-07,Sushi,14.98,13
2019-08-07,Special_5_B,2.95,10
2019-08-07,Soup,4.71,16
2019-08-07,Coffee,5.7,15
2019-08-07,Taco,12.78,20
2019-08-07,Sushi,3.12,22
2019-08-07,Salad,5.52,5
2019-08-07,Pasta,6.56,8
2019-08-07,Pizza,14.28,9
2019-08-07,Special_6_B,13.0,13
2019-08-07,Coffee,10.8,12
2019-08-07,Special_6_A,9.64,13
2019-08-07,Juice,6.35,6
2019-08-08,Pasta,8.28,10
2019-08-08,Special_1_A,9.69,11
2019-08-08,Juice,8.07,5
2019-08-08,Pizza,7.76,17
2019-08-08,Sandwich,9.25,22
2019-08-08,Sushi,8.01,14
2019-08-08,Sandwich,9.58,6
2019-08-08,Sushi,13.49,11
2019-08-08,Special_2_B,11.53,10
2019-08-08,Juice,7.27,10
2019-08-08,Special_2_A,6.85,15
2019-08-08,Taco,12.5,11
2019-08-08,Burger,7.09,10
2019-08-08,Special_3_A,6.22,9
2019-08-08,Sushi,9.19,13
2019-08-08,Soup,4.39,13
2019-08-08,Coffee,9.38,9
2019-08-08,Pasta,6.07,10
2019-08-08,Juice,9.55,6
2019-08-08,Taco,8.72,12
2019-08-08,Special_4_A,8.61,13
2019-08-08,Sandwich,3.49,7
2019-08-08,Taco,1.98,22
2019-08-08,Special_4_B,9.85,8
2019-08-08,Salad,5.62,9
2019-08-08,Special_5_A,16.42,8
2019-08-08,Taco,6.59,9
2019-08-08,Coffee,5.46,10
2019-08-08,Special_5_B,3.47,12
2019-08-08,Salad,7.0,12
2019-08-08,Sushi,13.98,10
2019-08-08,Pasta,5.7,13
2019-08-08,Pizza,12.69,9
2019-08-08,Special_6_B,11.38,14
2019-08-08,Sushi,3.68,18
2019-08-08,Coffee,9.7,7
2019-08-08,Salad,5.71,8
2019-08-08,Taco,10.49,14
2019-08-08,Juice,6.24,8
2019-08-08,Special_6_A,8.78,9
2019-08-08,Pasta,5.9,6
2019-08-09,Burger,8.4,8
2019-08-09,Juice,6.54,18
2019-08-09,Sandwich,8.61,19
2019-08-09,Special_1_A,9.22,17
2019-08-09,Pasta,7.33,15
2019-08-09,Salad,10.76,10
2019-08-09,Coffee,9.66,22
2019-08-09,Pizza,9.73,22
2019-08-09,Burger,4.84,12
2019-08-09,Pasta,7.01,8
2019-08-09,Soup,3.75,16
2019-08-09,Coffee,11.29,12
2019-08-09,Special_3_B,8.44,5
2019-08-09,Special_3_A,5.37,16
2019-08-09,Salad,10.51,14
2019-08-09,Juice,7.87,11
2019-08-09,Sushi,9.18,14
2019-08-09,Sushi,8.89,11
2019-08-09,Pizza,8.17,14
2019-08-09,Pasta,6.78,15
2019-08-09,Special_4_A,8.45,19
2019-08-09,Taco,2.15,20
2019-08-09,Soup,9.08,12
2019-08-09,Special_4_B,10.38,14
2019-08-09,Pasta,6.46,28
2019-08-09,Special_5_B,2.93,16
2019-08-09,Coffee,6.55,13
2019-08-09,Sushi,11.84,14
2019-08-09,Taco,6.95,17
2019-08-09,Burger,12.35,20
2019-08-09,Sandwich,15.26,16
2019-08-09,Soup,3.99,17
2019-08-09,Juice,10.35,13
2019-08-09,Coffee,10.68,6
2019-08-09,Special_6_B,11.83,23
2019-08-09,Pasta,5.46,12
2019-08-09,Sushi,3.47,13
2019-08-09,Taco,10.46,11
2019-08-09,Juice,6.75,15
2019-08-10,Pasta,7.64,15
2019-08-10,Special_1_B,6.79,14
2019-08-10,Pizza,7.14,13
2019-08-10,Burger,7.7,12
2019-08-10,Sushi,8.86,16
2019-08-10,Special_1_A,9.33,15
2019-08-10,Salad,7.96,12
2019-08-10,Burger,6.28,16
2019-08-10,Soup,8.84,17
2019-08-10,Coffee,9.47,24
2019-08-10,Pizza,9.36,19
2019-08-10,Pasta,9.68,16
2019-08-10,Special_2_B,11.22,7
2019-08-10,Special_3_B,8.91,6
2019-08-10,Salad,7.51,16
2019-08-10,Coffee,10.77,11
2019-08-10,Sushi,9.13,13
2019-08-10,Pasta,6.95,15
2019-08-10,Taco,9.01,16
2019-08-10,Soup,4.83,12
2019-08-10,Soup,8.99,12
2019-08-10,Special_4_B,10.34,19
2019-08-10,Pasta,6.25,17
2019-08-10,Special_4_A,9.45,17
2019-08-10,Salad,5.86,11
2019-08-10,Sandwich,3.53,7
2019-08-10,Taco,2.22,11
2019-08-10,Pizza,9.34,15
2019-08-10,Sushi,9.19,13
2019-08-10,Pasta,6.01,12
2019-08-10,Coffee,6.43,13
2019-08-10,Salad,5.42,11
2019-08-10,Sandwich,13.73,11
2019-08-10,Taco,9.99,24
2019-08-10,Coffee,10.48,12
2019-08-10,Salad,5.33,5
2019-08-10,Pizza,11.63,9
2019-08-10,Pasta,5.74,17
2019-08-10,Special_6_B,12.44,13
2019-08-10,Sushi,3.9,21
2019-08-11,Pasta,7.08,20
2019-08-11,Special_1_B,8.14,13
2019-08-11,Juice,7.66,13
2019-08-11,Sandwich,11.1,20
2019-08-11,Burger,7.52,6
2019-08-11,Sushi,9.16,16
2019-08-11,Special_1_A,8.93,15
2019-08-11,Pasta,8.84,18
2019-08-11,Burger,4.88,19
2019-08-11,Special_2_A,6.64,15
2019-08-11,Pizza,9.19,17
2019-08-11,Salad,9.41,7
2019-08-11,Special_2_B,12.17,9
2019-08-11,Sandwich,9.48,8
2019-08-11,Coffee,10.97,24
2019-08-11,Taco,8.48,16
2019-08-11,Burger,6.71,18
2019-08-11,Juice,6.98,10
2019-08-11,Special_3_A,6.33,21
2019-08-11,Salad,10.34,17
2019-08-11,Coffee,10.74,15
2019-08-11,Sushi,8.41,10
2019-08-11,Salad,6.13,13
2019-08-11,Sandwich,4.16,21
2019-08-11,Pasta,5.23,19
2019-08-11,Special_5_B,3.44,17
2019-08-11,Coffee,4.93,10
2019-08-11,Sushi,13.92,10
2019-08-11,Pasta,6.62,19
2019-08-11,Special_5_A,15.19,9
2019-08-11,Coffee,10.26,3
2019-08-11,Juice,6.87,9
2019-08-11,Pizza,11.7,7
2019-08-11,Salad,5.49,9
2019-08-12,Sushi,8.15,12
2019-08-12,Burger,7.84,9
2019-08-12,Pizza,7.69,9
2019-08-12,Sandwich,12.63,16
2019-08-12,Pasta,6.81,13
2019-08-12,Special_1_A,8.54,9
2019-08-12,Juice,8.27,16
2019-08-12,Soup,12.43,13
2019-08-12,Taco,11.28,10
2019-08-12,Sandwich,11.95,5
2019-08-12,Pasta,8.02,13
2019-08-12,Coffee,11.14,14
2019-08-12,Juice,7.68,11
2019-08-12,Salad,10.6,8
2019-08-12,Soup,7.48,9
2019-08-12,Coffee,9.53,11
2019-08-12,Salad,10.34,11
2019-08-12,Taco,7.97,10
2019-08-12,Burger,6.79,11
2019-08-12,Pasta,6.63,14
2019-08-12,Soup,5.04,12
2019-08-12,Special_3_B,8.76,10
2019-08-12,Juice,9.3,8
2019-08-12,Sushi,11.65,14
2019-08-12,Sushi,8.4,14
2019-08-12,Soup,10.75,15
2019-08-12,Pasta,5.98,16
2019-08-12,Sandwich,4.05,8
2019-08-12,Burger,12.23,12
2019-08-12,Sushi,13.56,12
2019-08-12,Special_5_A,14.92,10
2019-08-12,Special_5_B,2.68,8
2019-08-12,Taco,5.2,11
2019-08-12,Special_6_B,13.27,5
2019-08-12,Coffee,11.01,5
2019-08-12,Pasta,5.21,8
2019-08-12,Special_6_A,9.5,14
2019-08-12,Taco,10.04,17
2019-08-12,Pizza,10.35,10
2019-08-12,Juice,6.04,13
2019-08-12,Sushi,3.65,16
2019-08-13,Pizza,7.46,11
2019-08-13,Sushi,6.89,13
2019-08-13,Juice,6.65,12
2019-08-13,Special_1_A,9.45,13
2019-08-13,Sandwich,12.04,16
2019-08-13,Soup,14.01,12
2019-08-13,Pasta,7.84,13
2019-08-13,Burger,8.15,9
2019-08-13,Special_2_A,6.81,12
2019-08-13,Sandwich,11.18,4
2019-08-13,Burger,6.05,13
2019-08-13,Sushi,12.44,20
2019-08-13,Taco,11.16,9
2019-08-13,Pasta,8.72,17
2019-08-13,Coffee,9.3,24
2019-08-13,Soup,8.15,7
2019-08-13,Pizza,8.59,29
2019-08-13,Soup,4.3,16
2019-08-13,Sushi,10.21,10
2019-08-13,Coffee,9.8,6
2019-08-13,Special_3_B,8.06,6
2019-08-13,Taco,7.29,9
2019-08-13,Burger,5.86,11
2019-08-13,Juice,9.41,11
2019-08-13,Pasta,6.39,15
2019-08-13,Special_3_A,6.13,13
2019-08-13,Sushi,8.76,12
2019-08-13,Soup,9.99,8
2019-08-13,Pasta,6.22,16
2019-08-13,Salad,6.07,5
2019-08-13,Pasta,5.67,14
2019-08-13,Sushi,14.7,8
2019-08-13,Taco,5.04,9
2019-08-13,Juice,8.24,7
2019-08-13,Coffee,5.6,6
2019-08-13,Soup,5.11,11
2019-08-13,Special_5_A,18.65,9
2019-08-13,Special_5_B,3.31,11
2019-08-13,Sandwich,14.89,19
2019-08-13,Pasta,4.97,3
2019-08-13,Pizza,11.85,3
2019-08-13,Special_6_B,12.02,13
2019-08-13,Juice,5.77,7
2019-08-14,Special_1_A,8.36,16
2019-08-14,Pizza,6.99,12
2019-08-14,Special_1_B,7.63,8
2019-08-14,Sandwich,11.35,13
2019-08-14,Juice,7.2,20
2019-08-14,Pasta,7.86,8
2019-08-14,Burger,7.22,7
2019-08-14,Sushi,7.77,15
2019-08-14,Sandwich,11.14,5
2019-08-14,Juice,6.91,9
2019-08-14,Pizza,10.46,14
2019-08-14,Soup,7.67,15
2019-08-14,Pasta,9.53,12
2019-08-14,Salad,9.84,11
2019-08-14,Coffee,9.67,10
2019-08-14,Juice,8.91,9
2019-08-14,Soup,4.45,5
2019-08-14,Salad,8.86,14
2019-08-14,Soup,8.77,18
2019-08-14,Taco,2.48,11
2019-08-14,Special_4_A,7.87,12
2019-08-14,Salad,5.39,11
2019-08-14,Sandwich,3.67,7
2019-08-14,Taco,5.63,15
2019-08-14,Special_5_A,16.56,4
2019-08-14,Pasta,7.3,10
2019-08-14,Salad,5.06,10
2019-08-14,Sushi,15.63,11
2019-08-14,Pasta,5.31,9
2019-08-14,Coffee,8.72,9
2019-08-14,Salad,4.63,3
2019-08-14,Pizza,12.89,8
2019-08-14,Special_6_B,13.22,13
2019-08-14,Juice,6.37,10
2019-08-14,Sushi,3.98,21
2019-08-14,Special_6_A,10.02,10
2019-08-14,Taco,10.76,11
2019-08-15,Soup,12.84,8
2019-08-15,Juice,7.41,12
2019-08-15,Sandwich,10.83,13
2019-08-15,Special_1_A,7.81,11
2019-08-15,Special_2_A,6.83,27
2019-08-15,Sushi,11.56,12
2019-08-15,Pizza,9.32,17
2019-08-15,Juice,6.98,7
2019-08-15,Coffee,11.5,11
2019-08-15,Soup,9.51,10
2019-08-15,Taco,12.03,18
2019-08-15,Salad,10.01,8
2019-08-15,Sandwich,9.78,4
2019-08-15,Juice,8.93,7
2019-08-15,Taco,9.34,19
2019-08-15,Coffee,11.12,10
2019-08-15,Soup,4.24,7
2019-08-15,Special_3_A,7.21,13
2019-08-15,Special_3_B,7.18,9
2019-08-15,Sushi,9.61,16
2019-08-15,Salad,8.97,7
2019-08-15,Salad,6.27,15
2019-08-15,Pasta,5.78,11
2019-08-15,Taco,2.07,14
2019-08-15,Pizza,9.72,12
2019-08-15,Special_4_B,9.19,10
2019-08-15,Sushi,9.1,6
2019-08-15,Sandwich,4.3,8
2019-08-15,Special_4_A,8.4,8
2019-08-15,Soup,9.1,7
2019-08-15,Sushi,13.07,15
2019-08-15,Pasta,5.56,15
2019-08-15,Coffee,5.45,11
2019-08-15,Burger,12.39,17
2019-08-15,Soup,4.4,19
2019-08-15,Salad,5.38,10
2019-08-15,Taco,6.55,9
2019-08-15,Special_6_A,8.84,8
2019-08-15,Salad,4.79,3
2019-08-15,Pizza,13.86,7
2019-08-15,Pasta,5.38,6
2019-08-16,Sushi,8.11,17
2019-08-16,Burger,7.97,9
2019-08-16,Special_1_B,7.23,11
